Timestamp,Hashrate,Addresses,Supply,Trx_Fee,Daily_Trx
2014-05-10 00:00:00,70397.41547375676,119139,12752125,10.8683326,59795
2014-05-11 00:00:00,66022.43485109392,143525,12756275,9.32474235,51666
2014-05-12 00:00:00,69096.59676360624,130988,12760200,12.74240695,70064
2014-05-13 00:00:00,74817.97101791755,125036,12764450,13.05030601,70672
2014-05-14 00:00:00,66015.85678051549,131116,12768200,12.04391208,70031
2014-05-15 00:00:00,73057.54817043715,151809,12772350,12.75536468,72761
2014-05-16 00:00:00,80099.2395603588,127748,12776900,12.02164864,68893
2014-05-17 00:00:00,80539.34527222891,115383,12781475,9.7917159,55577
2014-05-18 00:00:00,67776.27962799591,151855,12785325,8.92569908,50661
2014-05-19 00:00:00,77898.71100100828,127935,12789750,10.7224626,60368
2014-05-20 00:00:00,78778.92242474851,153007,12794225,12.69875738,69552
2014-05-21 00:00:00,78338.8167128784,145579,12798675,13.27575617,71120
2014-05-22 00:00:00,73497.65388230725,129318,12802850,12.71659841,71026
2014-05-23 00:00:00,69536.70247547633,155129,12806800,12.99220611,74593
2014-05-24 00:00:00,87319.12009901299,113362,12811000,12.10475911,58146
2014-05-25 00:00:00,78483.25675566049,159903,12814775,9.57210433,53928
2014-05-26 00:00:00,87838.87676626901,136252,12819000,11.91589205,65795
2014-05-27 00:00:00,67048.61007602782,145771,12822225,12.33282353,67040
2014-05-28 00:00:00,91996.93010431726,161438,12826650,13.24677566,72377
2014-05-29 00:00:00,68088.12341053989,143379,12829925,12.39205713,65930
2014-05-30 00:00:00,84720.33676273284,137258,12834000,12.06522539,66935
2014-05-31 00:00:00,79003.01342291651,123216,12837800,9.93876923,55166
2014-06-01 00:00:00,93036.44343882932,164472,12842275,10.68373708,52976
2014-06-02 00:00:00,93036.44343882932,140278,12846750,10.91517676,61179
2014-06-03 00:00:00,97714.25344413356,162366,12851450,13.71930957,69911
2014-06-04 00:00:00,95115.47010785344,154092,12856025,12.26613461,66435
2014-06-05 00:00:00,75364.7167521243,148891,12859650,12.24567,66695
2014-06-06 00:00:00,86494.36212419711,150478,12863350,11.31817452,64859
2014-06-07 00:00:00,89416.46895271729,127246,12867175,9.12080675,53216
2014-06-08 00:00:00,87663.20485560519,153084,12870925,8.70951916,47730
2014-06-09 00:00:00,79481.3057357487,128287,12874325,10.27619998,56017
2014-06-10 00:00:00,103442.5817296141,150796,12878750,12.193239,65460
2014-06-11 00:00:00,85325.51939278905,141736,12882400,10.95603824,61611
2014-06-12 00:00:00,90585.31168412535,140825,12886275,12.15329591,61583
2014-06-13 00:00:00,98182.78943827782,151052,12890475,12.22428882,65091
2014-06-14 00:00:00,102858.16036391008,136421,12894875,9.95194649,58961
2014-06-15 00:00:00,108702.37402095042,156871,12899525,9.33855066,53782
2014-06-16 00:00:00,118637.537237919,144825,12904600,11.12862904,65347
2014-06-17 00:00:00,104027.00309531813,157183,12909050,11.98842568,67270
2014-06-18 00:00:00,113768.8428586026,153204,12913300,12.23255724,66992
2014-06-19 00:00:00,101053.50159793528,127162,12917075,12.63691856,62320
2014-06-20 00:00:00,123807.27016965576,142279,12921700,11.25311797,59884
2014-06-21 00:00:00,126484.18411926996,131691,12926425,9.11976494,51831
2014-06-22 00:00:00,129161.09806888412,166479,12931250,9.42521379,50429
2014-06-23 00:00:00,105738.10100976005,125908,12935200,9.92050289,56648
2014-06-24 00:00:00,132507.24050590186,149893,12940150,11.64240605,64766
2014-06-25 00:00:00,124476.49865705933,150209,12944800,11.5556694,63760
2014-06-26 00:00:00,114438.07134600615,141973,12949075,11.37751104,62354
2014-06-27 00:00:00,125145.72714446287,143429,12953750,10.29537954,62721
2014-06-28 00:00:00,125145.72714446287,123855,12958425,9.87835113,56883
2014-06-29 00:00:00,145472.74341577172,159773,12962775,8.84416498,52251
2014-06-30 00:00:00,104506.28118949117,136152,12965900,10.90944259,62009
2014-07-01 00:00:00,115374.93443319826,163651,12969350,12.36328988,71054
2014-07-02 00:00:00,116210.98468271417,152310,12972825,13.73343865,67724
2014-07-03 00:00:00,111194.68318561859,142946,12976150,11.08189519,63272
2014-07-04 00:00:00,133768.0399225487,128352,12980150,10.58824881,61901
2014-07-05 00:00:00,127079.63792642126,107662,12983950,8.26076745,48515
2014-07-06 00:00:00,124571.48717787348,163209,12987675,9.24924683,53366
2014-07-07 00:00:00,116210.98468271417,136897,12991150,10.44603741,59986
2014-07-08 00:00:00,135440.14042158055,192201,12995200,12.21686237,70042
2014-07-09 00:00:00,132931.98967303275,160879,12999175,11.9361757,70745
2014-07-10 00:00:00,128751.73842545312,149129,13003025,11.22613459,64146
2014-07-11 00:00:00,125407.53742738938,145718,13006775,11.12342321,59949
2014-07-12 00:00:00,137948.29117012836,145144,13010900,9.01518862,54181
